Type,Image ID,Correct QA,Total QA,Accuracy
Vertical,30909,9,27,33.3333
Vertical,22943,9,27,33.3333
Vertical,26125,8,24,33.3333
Vertical,29877,6,18,33.3333
Vertical,28787,10,30,33.3333
Vertical,22447,9,27,33.3333
Vertical,25913,9,28,32.1429
Vertical,23421,9,28,32.1429
Vertical,23485,9,28,32.1429
Vertical,27373,9,28,32.1429
Vertical,24468,9,28,32.1429
Vertical,23910,9,28,32.1429
Vertical,24595,9,28,32.1429
Vertical,23191,9,28,32.1429
Vertical,26550,9,28,32.1429
Vertical,31215,9,28,32.1429
Vertical,27277,9,28,32.1429
Vertical,27917,9,28,32.1429
Vertical,27066,9,28,32.1429
Vertical,26043,9,28,32.1429
Vertical,24798,9,28,32.1429
Vertical,25424,9,28,32.1429
Vertical,27980,9,28,32.1429
Vertical,27246,9,28,32.1429
Vertical,26713,9,28,32.1429
Vertical,27684,9,28,32.1429
Vertical,26525,9,28,32.1429
Vertical,24333,9,28,32.1429
Vertical,26322,9,28,32.1429
Vertical,28032,9,28,32.1429
Vertical,23953,9,28,32.1429
Vertical,25188,9,28,32.1429
Vertical,27566,9,28,32.1429
Vertical,24957,9,28,32.1429
Vertical,27582,9,28,32.1429
Vertical,22818,9,28,32.1429
Vertical,27962,9,28,32.1429
Vertical,27037,9,28,32.1429
Vertical,30001,8,25,32.0
Vertical,29749,8,25,32.0
Vertical,25763,8,25,32.0
Vertical,28982,8,25,32.0
Vertical,27755,7,22,31.8182
Vertical,31589,7,22,31.8182
Vertical,27215,7,22,31.8182
Vertical,26549,7,22,31.8182
Vertical,32302,7,22,31.8182
Vertical,26530,7,22,31.8182
Vertical,32972,7,22,31.8182
Vertical,27961,7,22,31.8182
Vertical,31225,7,22,31.8182
Vertical,29899,7,22,31.8182
Vertical,32222,7,22,31.8182
Vertical,32612,7,22,31.8182
Vertical,26465,7,22,31.8182
Vertical,26928,7,22,31.8182
Vertical,32671,6,19,31.5789
Vertical,23039,6,19,31.5789
Vertical,23048,6,19,31.5789
Vertical,29066,6,19,31.5789
Vertical,26625,6,19,31.5789
Vertical,30557,5,16,31.25
Vertical,25867,5,16,31.25
Vertical,23605,5,16,31.25
Vertical,29108,5,16,31.25
Vertical,26498,5,16,31.25
Vertical,22950,5,16,31.25
Vertical,27834,5,16,31.25
Vertical,29172,5,16,31.25
Vertical,23184,5,16,31.25
Vertical,24852,5,16,31.25
Vertical,23089,5,16,31.25
Vertical,22754,5,16,31.25
Vertical,28278,5,16,31.25
Vertical,23105,5,16,31.25
Vertical,26230,5,16,31.25
Vertical,24765,5,16,31.25
Vertical,25380,5,16,31.25
Vertical,24759,5,16,31.25
Vertical,29739,5,16,31.25
Vertical,25998,9,29,31.0345
Vertical,30549,9,29,31.0345
Vertical,28722,9,29,31.0345
Vertical,29331,9,29,31.0345
Vertical,30740,9,29,31.0345
Vertical,28611,9,29,31.0345
Vertical,29856,9,29,31.0345
Vertical,30871,9,29,31.0345
Vertical,27414,9,29,31.0345
Vertical,31462,9,29,31.0345
Vertical,29481,9,29,31.0345
Vertical,25710,9,29,31.0345
Vertical,28686,9,29,31.0345
Vertical,29870,9,29,31.0345
Vertical,30131,9,29,31.0345
Vertical,29181,9,29,31.0345
Vertical,30514,9,29,31.0345
Vertical,26919,9,29,31.0345
Vertical,30731,9,29,31.0345
Vertical,27317,9,29,31.0345
Vertical,25073,9,29,31.0345
Vertical,29472,9,29,31.0345
Vertical,25083,9,29,31.0345
Vertical,25390,9,29,31.0345
Vertical,29743,9,29,31.0345
Vertical,30636,9,29,31.0345
Vertical,28883,9,29,31.0345
Vertical,30945,9,29,31.0345
Vertical,30341,9,29,31.0345
Vertical,29371,9,29,31.0345
Vertical,25557,9,29,31.0345
Vertical,28505,9,29,31.0345
Vertical,25917,8,26,30.7692
Vertical,28143,8,26,30.7692
Vertical,26206,8,26,30.7692
Vertical,25852,8,26,30.7692
Vertical,32780,7,23,30.4348
Vertical,22453,7,23,30.4348
Vertical,30162,7,23,30.4348
Vertical,23303,7,23,30.4348
Vertical,30062,7,23,30.4348
Vertical,27534,7,23,30.4348
Vertical,33408,7,23,30.4348
Vertical,22440,7,23,30.4348
Vertical,31409,7,23,30.4348
Vertical,26560,7,23,30.4348
Vertical,30663,7,23,30.4348
Vertical,28703,7,23,30.4348
Vertical,24831,7,23,30.4348
Vertical,29433,7,23,30.4348
Vertical,29372,9,30,30.0
Vertical,29857,9,30,30.0
Vertical,28740,9,30,30.0
Vertical,29110,6,20,30.0
Vertical,30642,9,30,30.0
Vertical,31642,9,30,30.0
Vertical,31822,6,20,30.0
Vertical,31368,9,30,30.0
Vertical,27750,8,27,29.6296
Vertical,23793,8,27,29.6296
Vertical,30492,8,27,29.6296
Vertical,22522,8,27,29.6296
Vertical,23456,8,27,29.6296
Vertical,30474,8,27,29.6296
Vertical,29605,8,27,29.6296
Vertical,27041,8,27,29.6296
Vertical,23673,8,27,29.6296
Vertical,31076,8,27,29.6296
Vertical,22925,8,27,29.6296
Vertical,29622,8,27,29.6296
Vertical,22541,8,27,29.6296
Vertical,23552,8,27,29.6296
Vertical,23751,8,27,29.6296
Vertical,26049,5,17,29.4118
Vertical,29539,5,17,29.4118
Vertical,25524,5,17,29.4118
Vertical,29568,5,17,29.4118
Vertical,27587,5,17,29.4118
Vertical,26833,5,17,29.4118
Vertical,27360,5,17,29.4118
Vertical,25245,5,17,29.4118
Vertical,27309,5,17,29.4118
Vertical,28269,5,17,29.4118
Vertical,26108,5,17,29.4118
Vertical,26399,5,17,29.4118
Vertical,26695,5,17,29.4118
Vertical,24628,5,17,29.4118
Vertical,26483,5,17,29.4118
Vertical,28220,5,17,29.4118
Vertical,22957,5,17,29.4118
Vertical,29641,5,17,29.4118
Vertical,24617,5,17,29.4118
Vertical,25184,5,17,29.4118
Vertical,27831,5,17,29.4118
Vertical,26512,5,17,29.4118
Vertical,24152,5,17,29.4118
Vertical,27456,5,17,29.4118
Vertical,24543,5,17,29.4118
Vertical,25167,5,17,29.4118
Vertical,27141,5,17,29.4118
Vertical,26148,5,17,29.4118
Vertical,27704,5,17,29.4118
Vertical,24647,5,17,29.4118
Vertical,31213,5,17,29.4118
Vertical,23459,5,17,29.4118
Vertical,31470,5,17,29.4118
Vertical,29184,5,17,29.4118
Vertical,30799,5,17,29.4118
Vertical,24785,5,17,29.4118
Vertical,25601,5,17,29.4118
Vertical,26629,5,17,29.4118
Vertical,26702,7,24,29.1667
Vertical,27377,7,24,29.1667
Vertical,27564,7,24,29.1667
Vertical,26435,7,24,29.1667
Vertical,28403,8,28,28.5714
Vertical,26216,8,28,28.5714
Vertical,24967,8,28,28.5714
Vertical,28149,8,28,28.5714
Vertical,30955,8,28,28.5714
Vertical,25608,8,28,28.5714
Vertical,25252,8,28,28.5714
Vertical,26936,8,28,28.5714
Vertical,27528,8,28,28.5714
Vertical,27385,8,28,28.5714
Vertical,22749,8,28,28.5714
Vertical,25354,8,28,28.5714
Vertical,26793,6,21,28.5714
Vertical,26259,8,28,28.5714
Vertical,29406,4,14,28.5714
Vertical,25618,8,28,28.5714
Vertical,25165,8,28,28.5714
Vertical,27775,8,28,28.5714
Vertical,24613,8,28,28.5714
Vertical,24596,8,28,28.5714
Vertical,26441,8,28,28.5714
Vertical,24824,8,28,28.5714
Vertical,26065,8,28,28.5714
Vertical,27498,8,28,28.5714
Vertical,27111,8,28,28.5714
Vertical,24883,8,28,28.5714
Vertical,30728,7,25,28.0
Vertical,29911,7,25,28.0
Vertical,22809,7,25,28.0
Vertical,31292,7,25,28.0
Vertical,30672,5,18,27.7778
Vertical,28476,5,18,27.7778
Vertical,30643,5,18,27.7778
Vertical,25464,5,18,27.7778
Vertical,30990,5,18,27.7778
Vertical,31531,5,18,27.7778
Vertical,29793,5,18,27.7778
Vertical,30230,5,18,27.7778
Vertical,31357,5,18,27.7778
Vertical,25316,5,18,27.7778
Vertical,25436,5,18,27.7778
Vertical,28634,5,18,27.7778
Vertical,24513,5,18,27.7778
Vertical,27848,5,18,27.7778
Vertical,24940,5,18,27.7778
Vertical,25528,5,18,27.7778
Vertical,29530,5,18,27.7778
Vertical,26072,5,18,27.7778
Vertical,28438,5,18,27.7778
Vertical,29779,5,18,27.7778
Vertical,24460,8,29,27.5862
Vertical,30473,8,29,27.5862
Vertical,30843,8,29,27.5862
Vertical,25836,8,29,27.5862
Vertical,30908,8,29,27.5862
Vertical,24598,8,29,27.5862
Vertical,26542,8,29,27.5862
Vertical,30051,8,29,27.5862
Vertical,28512,8,29,27.5862
Vertical,30921,8,29,27.5862
Vertical,29265,8,29,27.5862
Vertical,31083,8,29,27.5862
Vertical,27647,8,29,27.5862
Vertical,25847,8,29,27.5862
Vertical,29580,8,29,27.5862
Vertical,30435,8,29,27.5862
Vertical,30359,8,29,27.5862
Vertical,30312,8,29,27.5862
Vertical,23082,8,29,27.5862
Vertical,32112,6,22,27.2727
Vertical,31530,3,11,27.2727
Vertical,32895,6,22,27.2727
Vertical,26246,6,22,27.2727
Vertical,25004,6,22,27.2727
Vertical,28379,6,22,27.2727
Vertical,31141,6,22,27.2727
Vertical,31796,6,22,27.2727
Vertical,30466,6,22,27.2727
Vertical,26261,7,26,26.9231
Vertical,23740,7,26,26.9231
Vertical,23981,7,26,26.9231
Vertical,23287,7,26,26.9231
Vertical,24220,7,26,26.9231
Vertical,29773,4,15,26.6667
Vertical,28812,8,30,26.6667
Vertical,30083,8,30,26.6667
Vertical,26650,4,15,26.6667
Vertical,30953,8,30,26.6667
Vertical,28606,8,30,26.6667
Vertical,30075,8,30,26.6667
Vertical,29602,8,30,26.6667
Vertical,31041,8,30,26.6667
Vertical,30726,8,30,26.6667
Vertical,29623,8,30,26.6667
Vertical,31777,6,23,26.087
Vertical,32672,6,23,26.087
Vertical,24783,6,23,26.087
Vertical,24582,6,23,26.087
Vertical,29456,6,23,26.087
Vertical,24669,6,23,26.087
Vertical,24702,6,23,26.087
Vertical,32715,6,23,26.087
Vertical,25145,6,23,26.087
Vertical,32650,6,23,26.087
Vertical,23338,6,23,26.087
Vertical,27586,7,27,25.9259
Vertical,23024,7,27,25.9259
Vertical,23268,7,27,25.9259
Vertical,24303,7,27,25.9259
Vertical,22934,7,27,25.9259
Vertical,24041,7,27,25.9259
Vertical,31648,7,27,25.9259
Vertical,23174,7,27,25.9259
Vertical,27919,7,27,25.9259
Vertical,24151,7,27,25.9259
Vertical,25868,7,27,25.9259
Vertical,29908,7,27,25.9259
Vertical,24356,7,28,25.0
Vertical,33561,3,12,25.0
Vertical,24939,7,28,25.0
Vertical,28830,3,12,25.0
Vertical,32460,3,12,25.0
Vertical,28307,3,12,25.0
Vertical,27273,7,28,25.0
Vertical,23083,4,16,25.0
Vertical,33122,3,12,25.0
Vertical,30934,4,16,25.0
Vertical,26096,3,12,25.0
Vertical,23556,7,28,25.0
Vertical,25626,4,16,25.0
Vertical,32821,3,12,25.0
Vertical,31010,4,16,25.0
Vertical,24275,7,28,25.0
Vertical,22630,4,16,25.0
Vertical,23604,7,28,25.0
Vertical,25754,3,12,25.0
Vertical,28661,3,12,25.0
Vertical,24719,7,28,25.0
Vertical,25576,4,16,25.0
Vertical,25670,4,16,25.0
Vertical,25568,7,28,25.0
Vertical,26171,7,28,25.0
Vertical,30520,3,12,25.0
Vertical,23384,7,28,25.0
Vertical,29818,4,16,25.0
Vertical,24235,6,24,25.0
Vertical,29176,4,16,25.0
Vertical,24980,7,28,25.0
Vertical,27758,7,28,25.0
Vertical,25733,7,28,25.0
Vertical,27589,4,16,25.0
Vertical,26817,3,12,25.0
Vertical,26062,4,16,25.0
Vertical,26861,4,16,25.0
Vertical,33050,3,12,25.0
Vertical,25573,7,28,25.0
Vertical,26555,4,16,25.0
Vertical,23855,7,28,25.0
Vertical,25849,3,12,25.0
Vertical,23336,6,24,25.0
Vertical,29342,7,29,24.1379
Vertical,26704,7,29,24.1379
Vertical,30387,7,29,24.1379
Vertical,27822,7,29,24.1379
Vertical,30985,7,29,24.1379
Vertical,26653,7,29,24.1379
Vertical,26394,7,29,24.1379
Vertical,26879,7,29,24.1379
Vertical,26880,7,29,24.1379
Vertical,25325,7,29,24.1379
Vertical,29760,7,29,24.1379
Vertical,29306,7,29,24.1379
Vertical,30568,7,29,24.1379
Vertical,30019,6,25,24.0
Vertical,29364,6,25,24.0
Vertical,25783,5,21,23.8095
Vertical,27600,4,17,23.5294
Vertical,30396,4,17,23.5294
Vertical,25096,4,17,23.5294
Vertical,25775,4,17,23.5294
Vertical,24471,4,17,23.5294
Vertical,29802,4,17,23.5294
Vertical,25795,4,17,23.5294
Vertical,31688,4,17,23.5294
Vertical,27479,4,17,23.5294
Vertical,27689,4,17,23.5294
Vertical,26295,4,17,23.5294
Vertical,26672,4,17,23.5294
Vertical,31015,4,17,23.5294
Vertical,25773,4,17,23.5294
Vertical,31729,7,30,23.3333
Vertical,28938,7,30,23.3333
Vertical,29522,7,30,23.3333
Vertical,29659,7,30,23.3333
Vertical,31229,7,30,23.3333
Vertical,26514,3,13,23.0769
Vertical,27328,6,26,23.0769
Vertical,24112,6,26,23.0769
Vertical,24292,3,13,23.0769
Vertical,29157,5,22,22.7273
Vertical,32066,5,22,22.7273
Vertical,27355,5,22,22.7273
Vertical,27685,5,22,22.7273
Vertical,28877,5,22,22.7273
Vertical,27629,5,22,22.7273
Vertical,31939,5,22,22.7273
Vertical,29999,5,22,22.7273
Vertical,30774,4,18,22.2222
Vertical,29734,4,18,22.2222
Vertical,29232,4,18,22.2222
Vertical,23049,6,27,22.2222
Vertical,30784,4,18,22.2222
Vertical,28478,6,27,22.2222
Vertical,30845,4,18,22.2222
Vertical,25404,4,18,22.2222
Vertical,31442,6,27,22.2222
Vertical,29359,4,18,22.2222
Vertical,26893,4,18,22.2222
Vertical,22571,6,27,22.2222
Vertical,28436,6,27,22.2222
Vertical,30151,6,27,22.2222
Vertical,24081,6,27,22.2222
Vertical,22674,4,18,22.2222
Vertical,25028,5,23,21.7391
Vertical,28153,5,23,21.7391
Vertical,32298,5,23,21.7391
Vertical,32692,5,23,21.7391
Vertical,31502,5,23,21.7391
Vertical,31463,5,23,21.7391
Vertical,29147,5,23,21.7391
Vertical,29754,5,23,21.7391
Vertical,28045,5,23,21.7391
Vertical,30641,5,23,21.7391
Vertical,31226,6,28,21.4286
Vertical,23767,6,28,21.4286
Vertical,27904,6,28,21.4286
Vertical,23887,6,28,21.4286
Vertical,23496,6,28,21.4286
Vertical,31660,3,14,21.4286
Vertical,25920,6,28,21.4286
Vertical,28314,6,28,21.4286
Vertical,24100,6,28,21.4286
Vertical,28581,6,28,21.4286
Vertical,25776,5,24,20.8333
Vertical,29491,5,24,20.8333
Vertical,30560,5,24,20.8333
Vertical,30819,6,29,20.6897
Vertical,25801,6,29,20.6897
Vertical,26093,6,29,20.6897
Vertical,30763,6,29,20.6897
Vertical,31136,6,29,20.6897
Vertical,25625,6,29,20.6897
Vertical,26432,6,29,20.6897
Vertical,29548,5,25,20.0
Vertical,23954,3,15,20.0
Vertical,30747,5,25,20.0
Vertical,28956,6,30,20.0
Vertical,22676,3,15,20.0
Vertical,31302,3,16,18.75
Vertical,24830,3,16,18.75
Vertical,26396,3,16,18.75
Vertical,29148,3,16,18.75
Vertical,24531,3,16,18.75
Vertical,29152,3,16,18.75
Vertical,28308,3,16,18.75
Vertical,23732,5,27,18.5185
Vertical,23369,5,27,18.5185
Vertical,22418,5,27,18.5185
Vertical,25542,4,22,18.1818
Vertical,27716,4,22,18.1818
Vertical,25991,4,22,18.1818
Vertical,32756,4,22,18.1818
Vertical,25648,4,22,18.1818
Vertical,25302,4,22,18.1818
Vertical,22745,4,22,18.1818
Vertical,24362,5,28,17.8571
Vertical,25225,5,28,17.8571
Vertical,23117,5,28,17.8571
Vertical,25592,5,28,17.8571
Vertical,26116,5,28,17.8571
Vertical,23909,5,28,17.8571
Vertical,24550,3,17,17.6471
Vertical,27371,3,17,17.6471
Vertical,26811,3,17,17.6471
Vertical,30523,3,17,17.6471
Vertical,24577,4,23,17.3913
Vertical,28725,4,23,17.3913
Vertical,27132,4,23,17.3913
Vertical,28648,5,29,17.2414
Vertical,30470,5,29,17.2414
Vertical,31723,5,29,17.2414
Vertical,28888,5,29,17.2414
Vertical,31038,3,18,16.6667
Vertical,30711,3,18,16.6667
Vertical,29043,3,18,16.6667
Vertical,29670,5,30,16.6667
Vertical,29041,5,30,16.6667
Vertical,28696,3,18,16.6667
Vertical,32642,3,19,15.7895
Vertical,31400,4,27,14.8148
Vertical,24344,4,27,14.8148
Vertical,31637,4,29,13.7931
Vertical,28451,4,29,13.7931
Vertical,28006,4,29,13.7931
Vertical,28949,3,22,13.6364
Vertical,25639,3,22,13.6364
Vertical,30431,3,22,13.6364
Vertical,27403,3,23,13.0435
Vertical,24809,3,23,13.0435
Vertical,28257,2,16,12.5
Vertical,26213,2,16,12.5
Vertical,23305,2,17,11.7647
Vertical,26359,3,28,10.7143
Vertical,28543,3,29,10.3448
Vertical,27557,3,29,10.3448
Line,22149,18,20,90.0
Line,21954,21,24,87.5
Line,21384,16,20,80.0
Line,22302,16,20,80.0
Line,21422,16,20,80.0
Line,21396,16,20,80.0
Line,21831,19,24,79.1667
Line,21875,19,24,79.1667
Line,21380,19,24,79.1667
Line,21469,16,21,76.1905
Line,21985,16,21,76.1905
Line,21418,18,24,75.0
Line,22106,18,24,75.0
Line,21303,18,24,75.0
Line,22409,15,20,75.0
Line,22323,18,24,75.0
Line,22037,18,24,75.0
Line,22056,15,20,75.0
Line,21358,18,24,75.0
Line,21743,18,24,75.0
Line,21511,18,24,75.0
Line,21705,18,24,75.0
Line,21297,18,24,75.0
Line,22292,18,24,75.0
Line,21574,18,24,75.0
Line,17334,17,23,73.913
Line,22365,17,24,70.8333
Line,21842,17,24,70.8333
Line,22115,17,24,70.8333
Line,21410,17,24,70.8333
Line,21748,17,24,70.8333
Line,21975,17,24,70.8333
Line,21647,17,24,70.8333
Line,21809,17,24,70.8333
Line,22172,17,24,70.8333
Line,21598,17,24,70.8333
Line,22015,17,24,70.8333
Line,22235,17,24,70.8333
Line,17865,19,27,70.3704
Line,16944,19,27,70.3704
Line,22103,14,20,70.0
Line,21850,14,20,70.0
Line,21792,14,20,70.0
Line,21579,14,20,70.0
Line,22383,14,20,70.0
Line,22366,14,20,70.0
Line,17629,16,23,69.5652
Line,17295,16,23,69.5652
Line,18445,19,28,67.8571
Line,17697,18,27,66.6667
Line,21547,16,24,66.6667
Line,21316,16,24,66.6667
Line,22107,16,24,66.6667
Line,22348,16,24,66.6667
Line,22170,16,24,66.6667
Line,21338,16,24,66.6667
Line,21455,16,24,66.6667
Line,17957,16,24,66.6667
Line,21408,16,24,66.6667
Line,22193,16,24,66.6667
Line,21801,16,24,66.6667
Line,21659,16,24,66.6667
Line,22328,16,24,66.6667
Line,17026,18,27,66.6667
Line,22019,16,24,66.6667
Line,21293,16,24,66.6667
Line,22130,16,24,66.6667
Line,22198,14,21,66.6667
Line,21318,13,20,65.0
Line,22216,13,20,65.0
Line,21995,13,20,65.0
Line,21663,13,20,65.0
Line,18129,18,28,64.2857
Line,22385,16,25,64.0
Line,22063,16,25,64.0
Line,21981,16,25,64.0
Line,17820,17,27,62.963
Line,16900,17,27,62.963
Line,17818,17,27,62.963
Line,17536,17,27,62.963
Line,16963,17,27,62.963
Line,17535,17,27,62.963
Line,17885,17,27,62.963
Line,21754,15,24,62.5
Line,22152,15,24,62.5
Line,21818,15,24,62.5
Line,21664,15,24,62.5
Line,22240,15,24,62.5
Line,21993,15,24,62.5
Line,22011,15,24,62.5
Line,22396,15,24,62.5
Line,22070,15,24,62.5
Line,21854,15,24,62.5
Line,21395,15,24,62.5
Line,21918,15,24,62.5
Line,21763,15,24,62.5
Line,22336,15,24,62.5
Line,22222,15,24,62.5
Line,21987,15,24,62.5
Line,21735,15,24,62.5
Line,21745,15,24,62.5
Line,22299,15,24,62.5
Line,21347,15,24,62.5
Line,22029,15,24,62.5
Line,21286,15,24,62.5
Line,21432,15,24,62.5
Line,22071,15,24,62.5
Line,21796,15,24,62.5
Line,21377,15,24,62.5
Line,22324,15,24,62.5
Line,22032,15,24,62.5
Line,21334,13,21,61.9048
Line,21557,13,21,61.9048
Line,17406,14,23,60.8696
Line,16883,14,23,60.8696
Line,17091,14,23,60.8696
Line,17308,14,23,60.8696
Line,18441,17,28,60.7143
Line,18615,17,28,60.7143
Line,21340,12,20,60.0
Line,21935,15,25,60.0
Line,22151,15,25,60.0
Line,21843,15,25,60.0
Line,19900,15,25,60.0
Line,21386,15,25,60.0
Line,22164,15,25,60.0
Line,21468,15,25,60.0
Line,22388,12,20,60.0
Line,21876,15,25,60.0
Line,22375,12,20,60.0
Line,21953,15,25,60.0
Line,21317,12,20,60.0
Line,22410,15,25,60.0
Line,20302,15,25,60.0
Line,22204,15,25,60.0
Line,21938,15,25,60.0
Line,21942,12,20,60.0
Line,21290,15,25,60.0
Line,17897,16,27,59.2593
Line,17353,16,27,59.2593
Line,17946,16,27,59.2593
Line,17266,16,27,59.2593
Line,17333,16,27,59.2593
Line,17684,16,27,59.2593
Line,16948,16,27,59.2593
Line,17866,16,27,59.2593
Line,17532,16,27,59.2593
Line,16959,16,27,59.2593
Line,17925,16,27,59.2593
Line,17223,16,27,59.2593
Line,17542,16,27,59.2593
Line,21448,14,24,58.3333
Line,21425,14,24,58.3333
Line,21520,14,24,58.3333
Line,21606,14,24,58.3333
Line,21726,14,24,58.3333
Line,22354,14,24,58.3333
Line,22034,14,24,58.3333
Line,22080,14,24,58.3333
Line,22162,14,24,58.3333
Line,21662,14,24,58.3333
Line,18586,14,24,58.3333
Line,21840,14,24,58.3333
Line,21820,14,24,58.3333
Line,21715,14,24,58.3333
Line,22253,14,24,58.3333
Line,22325,14,24,58.3333
Line,22083,14,24,58.3333
Line,21630,14,24,58.3333
Line,21611,14,24,58.3333
Line,22120,14,24,58.3333
Line,21945,14,24,58.3333
Line,21473,14,24,58.3333
Line,22155,14,24,58.3333
Line,21913,14,24,58.3333
Line,22113,14,24,58.3333
Line,21817,14,24,58.3333
Line,21451,14,24,58.3333
Line,22372,14,24,58.3333
Line,21504,14,24,58.3333
Line,21623,14,24,58.3333
Line,21661,14,24,58.3333
Line,21527,14,24,58.3333
Line,21703,14,24,58.3333
Line,22014,12,21,57.1429
Line,19411,16,28,57.1429
Line,18627,16,28,57.1429
Line,17400,13,23,56.5217
Line,21310,14,25,56.0
Line,21363,14,25,56.0
Line,22017,14,25,56.0
Line,21857,14,25,56.0
Line,21838,14,25,56.0
Line,22203,14,25,56.0
Line,21342,14,25,56.0
Line,21702,14,25,56.0
Line,22213,14,25,56.0
Line,17203,15,27,55.5556
Line,16996,15,27,55.5556
Line,17467,15,27,55.5556
Line,17644,15,27,55.5556
Line,17088,15,27,55.5556
Line,17506,15,27,55.5556
Line,17891,15,27,55.5556
Line,16909,15,27,55.5556
Line,17519,15,27,55.5556
Line,17414,15,27,55.5556
Line,17529,15,27,55.5556
Line,17116,15,27,55.5556
Line,17825,15,27,55.5556
Line,16881,15,27,55.5556
Line,17121,15,27,55.5556
Line,17550,15,27,55.5556
Line,17875,15,27,55.5556
Line,17183,15,27,55.5556
Line,17898,15,27,55.5556
Line,17230,15,27,55.5556
Line,17619,15,27,55.5556
Line,17033,15,27,55.5556
Line,17713,15,27,55.5556
Line,17505,15,27,55.5556
Line,16943,15,27,55.5556
Line,17933,15,27,55.5556
Line,17303,15,27,55.5556
Line,17119,15,27,55.5556
Line,17071,15,27,55.5556
Line,20029,16,29,55.1724
Line,20294,16,29,55.1724
Line,20477,16,29,55.1724
Line,22022,13,24,54.1667
Line,21902,13,24,54.1667
Line,21569,13,24,54.1667
Line,22058,13,24,54.1667
Line,21759,13,24,54.1667
Line,22002,13,24,54.1667
Line,21521,13,24,54.1667
Line,22182,13,24,54.1667
Line,21767,13,24,54.1667
Line,21628,13,24,54.1667
Line,21864,13,24,54.1667
Line,21512,13,24,54.1667
Line,22188,13,24,54.1667
Line,22318,13,24,54.1667
Line,22013,13,24,54.1667
Line,21958,13,24,54.1667
Line,21948,13,24,54.1667
Line,21996,13,24,54.1667
Line,21517,13,24,54.1667
Line,21815,13,24,54.1667
Line,21507,13,24,54.1667
Line,22211,13,24,54.1667
Line,21752,13,24,54.1667
Line,22079,13,24,54.1667
Line,21440,13,24,54.1667
Line,22337,13,24,54.1667
Line,21835,13,24,54.1667
Line,22160,13,24,54.1667
Line,22161,13,24,54.1667
Line,21869,13,24,54.1667
Line,21319,13,24,54.1667
Line,22028,13,24,54.1667
Line,22158,13,24,54.1667
Line,22008,13,24,54.1667
Line,19599,15,28,53.5714
Line,18246,15,28,53.5714
Line,19477,15,28,53.5714
Line,19328,15,28,53.5714
Line,18447,15,28,53.5714
Line,18451,15,28,53.5714
Line,18655,15,28,53.5714
Line,18023,15,28,53.5714
Line,19404,15,28,53.5714
Line,19267,15,28,53.5714
Line,22136,11,21,52.381
Line,22344,11,21,52.381
Line,17786,12,23,52.1739
Line,17616,12,23,52.1739
Line,17555,12,23,52.1739
Line,22237,13,25,52.0
Line,22093,13,25,52.0
Line,22116,13,25,52.0
Line,21816,13,25,52.0
Line,21445,13,25,52.0
Line,21400,13,25,52.0
Line,22128,13,25,52.0
Line,18760,13,25,52.0
Line,21381,13,25,52.0
Line,22174,13,25,52.0
Line,22153,13,25,52.0
Line,21736,13,25,52.0
Line,22009,13,25,52.0
Line,21605,13,25,52.0
Line,21645,13,25,52.0
Line,17345,14,27,51.8519
Line,17114,14,27,51.8519
Line,17521,14,27,51.8519
Line,17768,14,27,51.8519
Line,17209,14,27,51.8519
Line,17743,14,27,51.8519
Line,17283,14,27,51.8519
Line,17254,14,27,51.8519
Line,17686,14,27,51.8519
Line,17814,14,27,51.8519
Line,17019,14,27,51.8519
Line,17034,14,27,51.8519
Line,17599,14,27,51.8519
Line,17873,14,27,51.8519
Line,17018,14,27,51.8519
Line,17878,14,27,51.8519
Line,17452,14,27,51.8519
Line,17003,14,27,51.8519
Line,17189,14,27,51.8519
Line,17658,14,27,51.8519
Line,17577,14,27,51.8519
Line,16924,14,27,51.8519
Line,17661,14,27,51.8519
Line,17798,14,27,51.8519
Line,16934,14,27,51.8519
Line,17553,14,27,51.8519
Line,17919,14,27,51.8519
Line,17451,14,27,51.8519
Line,17635,14,27,51.8519
Line,17243,14,27,51.8519
Line,17431,14,27,51.8519
Line,17725,14,27,51.8519
Line,17346,14,27,51.8519
Line,17513,14,27,51.8519
Line,16918,14,27,51.8519
Line,17797,14,27,51.8519
Line,20962,15,29,51.7241
Line,22133,12,24,50.0
Line,17068,6,12,50.0
Line,21321,10,20,50.0
Line,19475,6,12,50.0
Line,21990,10,20,50.0
Line,21768,12,24,50.0
Line,21399,12,24,50.0
Line,21577,12,24,50.0
Line,22399,12,24,50.0
Line,18778,6,12,50.0
Line,21545,12,24,50.0
Line,22412,12,24,50.0
Line,21551,12,24,50.0
Line,17049,6,12,50.0
Line,21855,12,24,50.0
Line,21508,11,22,50.0
Line,22163,12,24,50.0
Line,16873,6,12,50.0
Line,17031,6,12,50.0
Line,18380,14,28,50.0
Line,16893,13,26,50.0
Line,21300,12,24,50.0
Line,21895,12,24,50.0
Line,18362,14,28,50.0
Line,22094,12,24,50.0
Line,19621,14,28,50.0
Line,18840,14,28,50.0
Line,21885,12,24,50.0
Line,21190,6,12,50.0
Line,21475,12,24,50.0
Line,19473,14,28,50.0
Line,19069,6,12,50.0
Line,21481,12,24,50.0
Line,22194,12,24,50.0
Line,19535,14,28,50.0
Line,21811,11,22,50.0
Line,21094,14,29,48.2759
Line,19805,14,29,48.2759
Line,20867,14,29,48.2759
Line,20677,14,29,48.2759
